Date,SKU,Predicted_Demand
2025-09-30,SKU032,12.45
2025-09-30,SKU033,11.46
2025-09-30,SKU034,12.17
2025-09-30,SKU035,11.64
2025-09-30,SKU036,14.36
2025-09-30,SKU037,14.83
2025-09-30,SKU038,11.78
2025-09-30,SKU039,12.09
2025-09-30,SKU040,11.84
2025-09-30,SKU041,11.94
2025-09-30,SKU042,11.42
2025-09-30,SKU043,14.56
2025-09-30,SKU044,13.59
2025-09-30,SKU045,11.56
2025-09-30,SKU046,11.04
2025-09-30,SKU047,11.3
2025-09-30,SKU048,11.01
2025-09-30,SKU049,11.18
2025-09-30,SKU050,14.19
2025-10-01,SKU001,13.96
2025-10-01,SKU002,10.68
2025-10-01,SKU003,10.7
2025-10-01,SKU004,10.75
2025-10-01,SKU005,10.79
2025-10-01,SKU006,10.46
2025-10-01,SKU007,13.89
2025-10-01,SKU008,13.8
2025-10-01,SKU009,10.98
2025-10-01,SKU010,10.54
2025-10-01,SKU011,10.75
2025-10-01,SKU012,10.56
2025-10-01,SKU013,10.78
2025-10-01,SKU014,14.52
2025-10-01,SKU015,14.75
2025-10-01,SKU016,11.33
2025-10-01,SKU017,11.37
2025-10-01,SKU018,11.57
2025-10-01,SKU019,10.95
2025-10-01,SKU020,10.89
2025-10-01,SKU021,13.94
2025-10-01,SKU022,13.21
2025-10-01,SKU023,10.94
2025-10-01,SKU024,11.25
2025-10-01,SKU025,10.4
2025-10-01,SKU026,10.94
2025-10-01,SKU027,11.08
2025-10-01,SKU028,14.26
2025-10-01,SKU029,14.5
2025-10-01,SKU030,10.69
2025-10-01,SKU031,10.72
2025-10-01,SKU032,10.55
2025-10-01,SKU033,11.18
2025-10-01,SKU034,11.13
2025-10-01,SKU035,13.54
2025-10-01,SKU036,13.8
2025-10-01,SKU037,11.34
2025-10-01,SKU038,10.91
2025-10-01,SKU039,10.89
2025-10-01,SKU040,10.5
2025-10-01,SKU041,10.94
2025-10-01,SKU042,14.57
2025-10-01,SKU043,15.18
2025-10-01,SKU044,10.91
2025-10-01,SKU045,10.85
2025-10-01,SKU046,10.66
2025-10-01,SKU047,10.67
2025-10-01,SKU048,10.49
2025-10-01,SKU049,14.63
2025-10-01,SKU050,16.62
2025-10-02,SKU001,10.66
2025-10-02,SKU002,10.94
2025-10-02,SKU003,10.82
2025-10-02,SKU004,10.76
2025-10-02,SKU005,10.77
2025-10-02,SKU006,16.5
2025-10-02,SKU007,16.43
2025-10-02,SKU008,10.77
2025-10-02,SKU009,9.99
2025-10-02,SKU010,9.88
2025-10-02,SKU011,10.62
2025-10-02,SKU012,10.21
2025-10-02,SKU013,15.14
2025-10-02,SKU014,15.49
2025-10-02,SKU015,9.92
2025-10-02,SKU016,9.83
2025-10-02,SKU017,9.76
2025-10-02,SKU018,9.86
2025-10-02,SKU019,9.84
2025-10-02,SKU020,15.63
2025-10-02,SKU021,15.67
2025-10-02,SKU022,10.4
2025-10-02,SKU023,9.7
2025-10-02,SKU024,10.64
2025-10-02,SKU025,10.44
2025-10-02,SKU026,10.04
2025-10-02,SKU027,11.98
2025-10-02,SKU028,12.3
2025-10-02,SKU029,9.59
2025-10-02,SKU030,9.53
2025-10-02,SKU031,9.51
2025-10-02,SKU032,9.52
2025-10-02,SKU033,9.56
2025-10-02,SKU034,12.17
2025-10-02,SKU035,11.91
2025-10-02,SKU036,9.03
2025-10-02,SKU037,9.32
2025-10-02,SKU038,9.52
2025-10-02,SKU039,9.69
2025-10-02,SKU040,9.74
2025-10-02,SKU041,13.08
2025-10-02,SKU042,11.77
2025-10-02,SKU043,8.76
2025-10-02,SKU044,8.79
2025-10-02,SKU045,8.85
2025-10-02,SKU046,9.17
2025-10-02,SKU047,8.76
2025-10-02,SKU048,12.55
2025-10-02,SKU049,13.1
2025-10-02,SKU050,8.28
2025-10-03,SKU001,8.1
2025-10-03,SKU002,9.08
2025-10-03,SKU003,9.1
2025-10-03,SKU004,9.2
2025-10-03,SKU005,12.19
2025-10-03,SKU006,12.51
2025-10-03,SKU007,8.6
2025-10-03,SKU008,9.0
2025-10-03,SKU009,9.32
2025-10-03,SKU010,9.24
2025-10-03,SKU011,9.1
2025-10-03,SKU012,12.84
2025-10-03,SKU013,11.97
2025-10-03,SKU014,9.1
2025-10-03,SKU015,8.37
2025-10-03,SKU016,8.43
2025-10-03,SKU017,8.99
2025-10-03,SKU018,8.05
2025-10-03,SKU019,12.45
2025-10-03,SKU020,11.76
2025-10-03,SKU021,8.44
2025-10-03,SKU022,7.95
2025-10-03,SKU023,7.97
2025-10-03,SKU024,7.71
2025-10-03,SKU025,7.93
2025-10-03,SKU026,11.23
2025-10-03,SKU027,10.68
2025-10-03,SKU028,8.4
2025-10-03,SKU029,8.07
2025-10-03,SKU030,8.61
2025-10-03,SKU031,8.05
2025-10-03,SKU032,8.16
2025-10-03,SKU033,10.63
2025-10-03,SKU034,11.02
2025-10-03,SKU035,7.41
2025-10-03,SKU036,7.55
2025-10-03,SKU037,8.01
2025-10-03,SKU038,7.77
2025-10-03,SKU039,7.5
2025-10-03,SKU040,10.16
2025-10-03,SKU041,10.75
2025-10-03,SKU042,7.63
2025-10-03,SKU043,7.18
2025-10-03,SKU044,7.51
2025-10-03,SKU045,7.98
2025-10-03,SKU046,7.7
2025-10-03,SKU047,10.55
2025-10-03,SKU048,10.3
2025-10-03,SKU049,7.48
2025-10-03,SKU050,7.25
2025-10-04,SKU001,7.44
2025-10-04,SKU002,7.25
2025-10-04,SKU003,7.11
2025-10-04,SKU004,10.0
2025-10-04,SKU005,9.85
2025-10-04,SKU006,7.01
2025-10-04,SKU007,7.63
2025-10-04,SKU008,7.16
2025-10-04,SKU009,7.34
2025-10-04,SKU010,7.39
2025-10-04,SKU011,9.52
2025-10-04,SKU012,9.34
2025-10-04,SKU013,6.62
2025-10-04,SKU014,6.46
2025-10-04,SKU015,6.99
2025-10-04,SKU016,6.82
2025-10-04,SKU017,6.84
2025-10-04,SKU018,10.18
2025-10-04,SKU019,9.06
2025-10-04,SKU020,7.32
2025-10-04,SKU021,7.61
2025-10-04,SKU022,7.03
2025-10-04,SKU023,6.57
2025-10-04,SKU024,6.46
2025-10-04,SKU025,8.74
2025-10-04,SKU026,9.97
2025-10-04,SKU027,7.13
2025-10-04,SKU028,7.25
2025-10-04,SKU029,6.84
2025-10-04,SKU030,6.68
2025-10-04,SKU031,6.29
2025-10-04,SKU032,8.71
2025-10-04,SKU033,8.16
2025-10-04,SKU034,6.67
2025-10-04,SKU035,6.73
2025-10-04,SKU036,6.81
2025-10-04,SKU037,7.3
2025-10-04,SKU038,6.14
2025-10-04,SKU039,8.6
2025-10-04,SKU040,9.28
2025-10-04,SKU041,7.14
2025-10-04,SKU042,6.96
2025-10-04,SKU043,6.68
2025-10-04,SKU044,6.82
2025-10-04,SKU045,6.59
2025-10-04,SKU046,9.48
2025-10-04,SKU047,9.64
2025-10-04,SKU048,6.68
2025-10-04,SKU049,6.88
2025-10-04,SKU050,7.27
2025-10-05,SKU001,7.12
2025-10-05,SKU002,6.48
2025-10-05,SKU003,10.39
2025-10-05,SKU004,10.21
2025-10-05,SKU005,6.71
2025-10-05,SKU006,6.86
2025-10-05,SKU007,6.47
2025-10-05,SKU008,6.77
2025-10-05,SKU009,7.19
2025-10-05,SKU010,9.9
2025-10-05,SKU011,10.43
2025-10-05,SKU012,7.38
2025-10-05,SKU013,7.15
2025-10-05,SKU014,6.89
2025-10-05,SKU015,6.99
2025-10-05,SKU016,6.76
2025-10-05,SKU017,9.81
2025-10-05,SKU018,10.49
2025-10-05,SKU019,6.81
2025-10-05,SKU020,8.3
2025-10-05,SKU021,6.71
2025-10-05,SKU022,6.4
2025-10-05,SKU023,6.72
2025-10-05,SKU024,7.93
2025-10-05,SKU025,9.25
2025-10-05,SKU026,6.77
2025-10-05,SKU027,6.72
2025-10-05,SKU028,6.95
2025-10-05,SKU029,6.84
2025-10-05,SKU030,6.82
2025-10-05,SKU031,8.22
2025-10-05,SKU032,7.86
2025-10-05,SKU033,7.39
2025-10-05,SKU034,6.75
2025-10-05,SKU035,7.06
2025-10-05,SKU036,6.58
2025-10-05,SKU037,6.88
2025-10-05,SKU038,9.08
2025-10-05,SKU039,8.78
2025-10-05,SKU040,7.1
2025-10-05,SKU041,6.47
2025-10-05,SKU042,6.55
2025-10-05,SKU043,6.41
2025-10-05,SKU044,6.55
2025-10-05,SKU045,8.17
2025-10-05,SKU046,9.4
2025-10-05,SKU047,6.89
2025-10-05,SKU048,6.54
2025-10-05,SKU049,6.87
2025-10-05,SKU050,6.94
2025-10-06,SKU001,7.34
2025-10-06,SKU002,10.65
2025-10-06,SKU003,10.21
2025-10-06,SKU004,7.59
2025-10-06,SKU005,7.52
2025-10-06,SKU006,7.41
2025-10-06,SKU007,27.97
2025-10-06,SKU008,23.17
2025-10-06,SKU009,23.26
2025-10-06,SKU010,21.51
2025-10-06,SKU011,22.31
2025-10-06,SKU012,26.04
2025-10-06,SKU013,25.77
2025-10-06,SKU014,22.47
2025-10-06,SKU015,22.33
2025-10-06,SKU016,22.65
2025-10-06,SKU017,22.65
2025-10-06,SKU018,21.47
2025-10-06,SKU019,24.71
2025-10-06,SKU020,25.36
2025-10-06,SKU021,21.16
2025-10-06,SKU022,22.53
2025-10-06,SKU023,22.03
2025-10-06,SKU024,22.26
2025-10-06,SKU025,21.67
2025-10-06,SKU026,25.24
2025-10-06,SKU027,26.44
2025-10-06,SKU028,20.69
2025-10-06,SKU029,22.61
2025-10-06,SKU030,22.52
2025-10-06,SKU031,23.46
2025-10-06,SKU032,22.53
2025-10-06,SKU033,27.75
2025-10-06,SKU034,27.16
2025-10-06,SKU035,24.29
2025-10-06,SKU036,22.94
2025-10-06,SKU037,23.37
2025-10-06,SKU038,23.82
2025-10-06,SKU039,24.53
2025-10-06,SKU040,28.41
2025-10-06,SKU041,27.94
2025-10-06,SKU042,24.08
2025-10-06,SKU043,23.28
2025-10-06,SKU044,23.01
2025-10-06,SKU045,23.87
2025-10-06,SKU046,24.28
2025-10-06,SKU047,29.65
2025-10-06,SKU048,31.51
2025-10-06,SKU049,24.36
2025-10-06,SKU050,24.0
2025-10-07,SKU001,24.89
2025-10-07,SKU002,24.79
2025-10-07,SKU003,26.14
2025-10-07,SKU004,31.22
2025-10-07,SKU005,30.51
2025-10-07,SKU006,25.67
2025-10-07,SKU007,26.21
2025-10-07,SKU008,26.04
2025-10-07,SKU009,26.38
2025-10-07,SKU010,25.68
2025-10-07,SKU011,35.04
2025-10-07,SKU012,33.68
2025-10-07,SKU013,26.71
2025-10-07,SKU014,25.88
2025-10-07,SKU015,25.15
2025-10-07,SKU016,26.64
2025-10-07,SKU017,26.19
2025-10-07,SKU018,38.52
2025-10-07,SKU019,38.19
2025-10-07,SKU020,26.81
2025-10-07,SKU021,26.15
2025-10-07,SKU022,26.45
2025-10-07,SKU023,25.89
2025-10-07,SKU024,26.23
2025-10-07,SKU025,35.35
2025-10-07,SKU026,38.27
2025-10-07,SKU027,28.03
2025-10-07,SKU028,28.0
2025-10-07,SKU029,28.63
2025-10-07,SKU030,26.27
2025-10-07,SKU031,27.74
2025-10-07,SKU032,36.36
2025-10-07,SKU033,34.04
2025-10-07,SKU034,28.4
2025-10-07,SKU035,28.53
2025-10-07,SKU036,29.11
2025-10-07,SKU037,28.52
2025-10-07,SKU038,29.09
2025-10-07,SKU039,38.15
2025-10-07,SKU040,37.67
2025-10-07,SKU041,26.72
2025-10-07,SKU042,27.0
2025-10-07,SKU043,27.11
2025-10-07,SKU044,25.49
2025-10-07,SKU045,25.81
2025-10-07,SKU046,36.25
2025-10-07,SKU047,36.86
2025-10-07,SKU048,27.38
2025-10-07,SKU049,26.87
2025-10-07,SKU050,27.48
2025-10-08,SKU001,26.69
2025-10-08,SKU002,26.82
2025-10-08,SKU003,31.52
2025-10-08,SKU004,32.72
2025-10-08,SKU005,27.04
2025-10-08,SKU006,26.39
2025-10-08,SKU007,27.48
2025-10-08,SKU008,27.12
2025-10-08,SKU009,26.82
2025-10-08,SKU010,33.08
2025-10-08,SKU011,32.04
2025-10-08,SKU012,27.84
2025-10-08,SKU013,27.42
2025-10-08,SKU014,26.84
2025-10-08,SKU015,27.17
2025-10-08,SKU016,26.73
2025-10-08,SKU017,32.77
2025-10-08,SKU018,34.0
2025-10-08,SKU019,27.24
2025-10-08,SKU020,26.01
2025-10-08,SKU021,27.37
2025-10-08,SKU022,26.43
2025-10-08,SKU023,26.46
2025-10-08,SKU024,34.61
2025-10-08,SKU025,34.1
2025-10-08,SKU026,25.49
2025-10-08,SKU027,25.39
2025-10-08,SKU028,28.18
2025-10-08,SKU029,27.66
2025-10-08,SKU030,27.33
2025-10-08,SKU031,32.62
2025-10-08,SKU032,32.22
2025-10-08,SKU033,27.62
2025-10-08,SKU034,26.77
2025-10-08,SKU035,26.56
2025-10-08,SKU036,27.25
2025-10-08,SKU037,27.18
2025-10-08,SKU038,31.68
2025-10-08,SKU039,31.4
2025-10-08,SKU040,25.86
2025-10-08,SKU041,26.78
2025-10-08,SKU042,26.03
2025-10-08,SKU043,27.37
2025-10-08,SKU044,26.16
2025-10-08,SKU045,32.77
2025-10-08,SKU046,31.9
2025-10-08,SKU047,25.93
2025-10-08,SKU048,26.73
2025-10-08,SKU049,25.88
2025-10-08,SKU050,26.63
2025-10-09,SKU001,25.2
2025-10-09,SKU002,36.22
2025-10-09,SKU003,35.03
2025-10-09,SKU004,24.66
2025-10-09,SKU005,24.12
2025-10-09,SKU006,24.94
2025-10-09,SKU007,25.11
2025-10-09,SKU008,24.99
2025-10-09,SKU009,36.68
2025-10-09,SKU010,36.72
2025-10-09,SKU011,23.91
2025-10-09,SKU012,22.59
2025-10-09,SKU013,24.97
2025-10-09,SKU014,24.08
2025-10-09,SKU015,24.26
2025-10-09,SKU016,34.03
2025-10-09,SKU017,36.86
2025-10-09,SKU018,22.9
2025-10-09,SKU019,23.39
2025-10-09,SKU020,23.93
2025-10-09,SKU021,24.39
2025-10-09,SKU022,25.86
2025-10-09,SKU023,37.17
2025-10-09,SKU024,37.4
2025-10-09,SKU025,22.3
2025-10-09,SKU026,22.51
2025-10-09,SKU027,23.75
2025-10-09,SKU028,23.07
2025-10-09,SKU029,23.41
2025-10-09,SKU030,38.94
2025-10-09,SKU031,37.88
2025-10-09,SKU032,23.58
2025-10-09,SKU033,23.46
2025-10-09,SKU034,25.53
2025-10-09,SKU035,24.33
2025-10-09,SKU036,23.86
2025-10-09,SKU037,27.6
2025-10-09,SKU038,26.26
2025-10-09,SKU039,22.13
2025-10-09,SKU040,22.96
2025-10-09,SKU041,22.84
2025-10-09,SKU042,23.89
2025-10-09,SKU043,24.28
2025-10-09,SKU044,28.2
2025-10-09,SKU045,30.68
2025-10-09,SKU046,23.94
2025-10-09,SKU047,22.93
2025-10-09,SKU048,23.44
2025-10-09,SKU049,23.64
2025-10-09,SKU050,22.29
2025-10-10,SKU001,27.3
2025-10-10,SKU002,27.82
2025-10-10,SKU003,21.92
2025-10-10,SKU004,21.65
2025-10-10,SKU005,21.58
2025-10-10,SKU006,21.58
2025-10-10,SKU007,21.7
2025-10-10,SKU008,23.12
2025-10-10,SKU009,23.81
2025-10-10,SKU010,21.47
2025-10-10,SKU011,21.39
2025-10-10,SKU012,21.45
2025-10-10,SKU013,21.74
2025-10-10,SKU014,21.6
2025-10-10,SKU015,25.61
2025-10-10,SKU016,25.69
2025-10-10,SKU017,19.47
2025-10-10,SKU018,21.48
2025-10-10,SKU019,20.02
2025-10-10,SKU020,19.44
2025-10-10,SKU021,21.79
2025-10-10,SKU022,26.34
2025-10-10,SKU023,25.86
2025-10-10,SKU024,20.87
2025-10-10,SKU025,21.13
2025-10-10,SKU026,21.05
2025-10-10,SKU027,20.62
2025-10-10,SKU028,21.64
2025-10-10,SKU029,25.54
2025-10-10,SKU030,25.37
2025-10-10,SKU031,21.12
2025-10-10,SKU032,20.7
2025-10-10,SKU033,21.88
2025-10-10,SKU034,20.18
2025-10-10,SKU035,21.42
2025-10-10,SKU036,25.51
2025-10-10,SKU037,25.8
2025-10-10,SKU038,20.18
2025-10-10,SKU039,22.12
2025-10-10,SKU040,21.34
2025-10-10,SKU041,20.42
2025-10-10,SKU042,21.62
2025-10-10,SKU043,24.6
2025-10-10,SKU044,24.77
2025-10-10,SKU045,20.54
2025-10-10,SKU046,18.53
2025-10-10,SKU047,20.22
2025-10-10,SKU048,18.62
2025-10-10,SKU049,20.13
2025-10-10,SKU050,26.05
2025-10-11,SKU001,24.43
2025-10-11,SKU002,20.44
2025-10-11,SKU003,20.5
2025-10-11,SKU004,20.62
2025-10-11,SKU005,20.85
2025-10-11,SKU006,21.18
2025-10-11,SKU007,26.41
2025-10-11,SKU008,27.23
2025-10-11,SKU009,21.36
2025-10-11,SKU010,21.58
2025-10-11,SKU011,21.64
2025-10-11,SKU012,21.31
2025-10-11,SKU013,19.47
2025-10-11,SKU014,25.98
2025-10-11,SKU015,26.36
2025-10-11,SKU016,19.54
2025-10-11,SKU017,19.59
2025-10-11,SKU018,19.58
2025-10-11,SKU019,18.64
2025-10-11,SKU020,19.05
2025-10-11,SKU021,26.45
2025-10-11,SKU022,27.56
2025-10-11,SKU023,20.14
2025-10-11,SKU024,19.73
2025-10-11,SKU025,20.53
2025-10-11,SKU026,19.48
2025-10-11,SKU027,19.33
2025-10-11,SKU028,23.05
2025-10-11,SKU029,23.77
2025-10-11,SKU030,19.4
2025-10-11,SKU031,20.82
2025-10-11,SKU032,20.67
2025-10-11,SKU033,20.5
2025-10-11,SKU034,20.94
2025-10-11,SKU035,25.02
2025-10-11,SKU036,24.94
2025-10-11,SKU037,21.19
2025-10-11,SKU038,20.59
2025-10-11,SKU039,20.68
2025-10-11,SKU040,20.42
2025-10-11,SKU041,20.44
2025-10-11,SKU042,21.68
2025-10-11,SKU043,20.65
2025-10-11,SKU044,20.82
2025-10-11,SKU045,18.96
2025-10-11,SKU046,19.84
2025-10-11,SKU047,19.8
2025-10-11,SKU048,19.88
2025-10-11,SKU049,22.46
2025-10-11,SKU050,20.97
2025-10-12,SKU001,19.69
2025-10-12,SKU002,19.4
2025-10-12,SKU003,18.92
2025-10-12,SKU004,18.75
2025-10-12,SKU005,19.33
2025-10-12,SKU006,25.92
2025-10-12,SKU007,25.05
2025-10-12,SKU008,18.59
2025-10-12,SKU009,18.43
2025-10-12,SKU010,18.57
2025-10-12,SKU011,18.61
2025-10-12,SKU012,17.78
2025-10-12,SKU013,27.41
2025-10-12,SKU014,27.18
2025-10-12,SKU015,18.96
2025-10-12,SKU016,19.05
2025-10-12,SKU017,18.95
2025-10-12,SKU018,19.12
2025-10-12,SKU019,18.8
2025-10-12,SKU020,26.06
2025-10-12,SKU021,25.58
2025-10-12,SKU022,19.46
2025-10-12,SKU023,19.04
2025-10-12,SKU024,19.95
2025-10-12,SKU025,19.52
2025-10-12,SKU026,19.07
2025-10-12,SKU027,28.52
2025-10-12,SKU028,25.49
2025-10-12,SKU029,19.58
2025-10-12,SKU030,19.04
2025-10-12,SKU031,19.56
2025-10-12,SKU032,19.32
2025-10-12,SKU033,19.34
2025-10-12,SKU034,28.09
2025-10-12,SKU035,27.61
2025-10-12,SKU036,19.98
2025-10-12,SKU037,19.74
2025-10-12,SKU038,20.13
2025-10-12,SKU039,19.83
2025-10-12,SKU040,19.68
2025-10-12,SKU041,24.24
2025-10-12,SKU042,26.03
2025-10-12,SKU043,21.17
2025-10-12,SKU044,22.34
2025-10-12,SKU045,21.98
2025-10-12,SKU046,21.53
2025-10-12,SKU047,21.88
2025-10-12,SKU048,25.47
2025-10-12,SKU049,25.72
2025-10-12,SKU050,21.3
2025-10-13,SKU001,22.49
2025-10-13,SKU002,22.88
2025-10-13,SKU003,22.64
2025-10-13,SKU004,22.7
2025-10-13,SKU005,23.89
2025-10-13,SKU006,23.81
2025-10-13,SKU007,21.89
2025-10-13,SKU008,23.85
2025-10-13,SKU009,22.14
2025-10-13,SKU010,21.69
2025-10-13,SKU011,21.21
2025-10-13,SKU012,24.74
2025-10-13,SKU013,25.64
2025-10-13,SKU014,21.77
2025-10-13,SKU015,22.08
2025-10-13,SKU016,21.97
2025-10-13,SKU017,21.53
2025-10-13,SKU018,21.77
2025-10-13,SKU019,25.61
2025-10-13,SKU020,25.47
2025-10-13,SKU021,23.84
2025-10-13,SKU022,23.73
2025-10-13,SKU023,23.06
2025-10-13,SKU024,23.55
2025-10-13,SKU025,24.23
2025-10-13,SKU026,27.5
2025-10-13,SKU027,26.57
2025-10-13,SKU028,22.23
2025-10-13,SKU029,24.98
2025-10-13,SKU030,23.87
2025-10-13,SKU031,24.09
2025-10-13,SKU032,24.07
2025-10-13,SKU033,26.95
2025-10-13,SKU034,27.34
2025-10-13,SKU035,23.19
2025-10-13,SKU036,23.62
2025-10-13,SKU037,24.71
2025-10-13,SKU038,24.39
2025-10-13,SKU039,23.2
2025-10-13,SKU040,25.37
2025-10-13,SKU041,26.75
2025-10-13,SKU042,23.0
2025-10-13,SKU043,22.73
2025-10-13,SKU044,23.84
2025-10-13,SKU045,22.25
2025-10-13,SKU046,23.71
2025-10-13,SKU047,30.23
2025-10-13,SKU048,28.23
2025-10-13,SKU049,21.73
2025-10-13,SKU050,22.58
2025-10-14,SKU001,24.01
2025-10-14,SKU002,23.51
2025-10-14,SKU003,23.23
2025-10-14,SKU004,28.26
2025-10-14,SKU005,29.18
2025-10-14,SKU006,22.97
2025-10-14,SKU007,23.37
2025-10-14,SKU008,24.02
2025-10-14,SKU009,24.05
2025-10-14,SKU010,23.56
2025-10-14,SKU011,28.3
2025-10-14,SKU012,29.06
2025-10-14,SKU013,23.35
2025-10-14,SKU014,23.88
2025-10-14,SKU015,23.95
2025-10-14,SKU016,23.52
2025-10-14,SKU017,24.6
2025-10-14,SKU018,30.31
2025-10-14,SKU019,30.43
2025-10-14,SKU020,27.28
2025-10-14,SKU021,26.83
2025-10-14,SKU022,26.62
2025-10-14,SKU023,26.54
2025-10-14,SKU024,27.28
2025-10-14,SKU025,34.15
2025-10-14,SKU026,33.55
2025-10-14,SKU027,26.49
2025-10-14,SKU028,25.97
2025-10-14,SKU029,25.66
2025-10-14,SKU030,25.78
2025-10-14,SKU031,25.62
2025-10-14,SKU032,36.88
2025-10-14,SKU033,39.34
2025-10-14,SKU034,27.1
2025-10-14,SKU035,28.07
2025-10-14,SKU036,27.47
2025-10-14,SKU037,26.8
2025-10-14,SKU038,26.39
2025-10-14,SKU039,37.13
2025-10-14,SKU040,39.26
2025-10-14,SKU041,27.0
2025-10-14,SKU042,26.9
2025-10-14,SKU043,27.47
2025-10-14,SKU044,26.84
2025-10-14,SKU045,27.37
2025-10-14,SKU046,40.76
2025-10-14,SKU047,42.57
2025-10-14,SKU048,26.74
2025-10-14,SKU049,26.67
2025-10-14,SKU050,26.58
2025-10-15,SKU001,26.65
2025-10-15,SKU002,26.19
2025-10-15,SKU003,39.95
2025-10-15,SKU004,39.82
2025-10-15,SKU005,26.43
2025-10-15,SKU006,26.45
2025-10-15,SKU007,27.27
2025-10-15,SKU008,25.65
2025-10-15,SKU009,25.61
2025-10-15,SKU010,36.25
2025-10-15,SKU011,36.99
2025-10-15,SKU012,25.42
2025-10-15,SKU013,27.19
2025-10-15,SKU014,27.28
2025-10-15,SKU015,26.05
2025-10-15,SKU016,26.61
2025-10-15,SKU017,32.83
2025-10-15,SKU018,32.55
2025-10-15,SKU019,27.87
2025-10-15,SKU020,27.29
2025-10-15,SKU021,27.43
2025-10-15,SKU022,27.74
2025-10-15,SKU023,26.09
2025-10-15,SKU024,32.76
2025-10-15,SKU025,32.63
2025-10-15,SKU026,28.02
2025-10-15,SKU027,27.74
2025-10-15,SKU028,28.2
2025-10-15,SKU029,27.34
2025-10-15,SKU030,28.11
2025-10-15,SKU031,32.31
2025-10-15,SKU032,32.25
2025-10-15,SKU033,27.52
2025-10-15,SKU034,27.03
2025-10-15,SKU035,26.72
2025-10-15,SKU036,27.38
2025-10-15,SKU037,26.52
2025-10-15,SKU038,33.23
2025-10-15,SKU039,32.69
2025-10-15,SKU040,25.8
2025-10-15,SKU041,25.21
2025-10-15,SKU042,25.34
2025-10-15,SKU043,26.72
2025-10-15,SKU044,25.69
2025-10-15,SKU045,30.57
2025-10-15,SKU046,30.53
2025-10-15,SKU047,25.15
2025-10-15,SKU048,24.91
2025-10-15,SKU049,25.34
2025-10-15,SKU050,25.88
2025-10-16,SKU001,26.96
2025-10-16,SKU002,31.7
2025-10-16,SKU003,30.46
2025-10-16,SKU004,26.19
2025-10-16,SKU005,27.03
2025-10-16,SKU006,27.23
2025-10-16,SKU007,27.52
2025-10-16,SKU008,25.15
2025-10-16,SKU009,32.25
2025-10-16,SKU010,31.68
2025-10-16,SKU011,25.18
2025-10-16,SKU012,25.15
2025-10-16,SKU013,25.93
2025-10-16,SKU014,26.21
2025-10-16,SKU015,25.34
2025-10-16,SKU016,34.69
2025-10-16,SKU017,33.43
2025-10-16,SKU018,24.7
2025-10-16,SKU019,24.55
2025-10-16,SKU020,25.45
2025-10-16,SKU021,25.09
2025-10-16,SKU022,25.28
2025-10-16,SKU023,35.64
2025-10-16,SKU024,35.89
2025-10-16,SKU025,24.03
2025-10-16,SKU026,23.57
2025-10-16,SKU027,24.59
2025-10-16,SKU028,25.61
2025-10-16,SKU029,25.17
2025-10-16,SKU030,34.85
2025-10-16,SKU031,35.6
2025-10-16,SKU032,23.66
2025-10-16,SKU033,24.64
2025-10-16,SKU034,24.86
2025-10-16,SKU035,24.55
2025-10-16,SKU036,26.26
2025-10-16,SKU037,37.9
2025-10-16,SKU038,39.79
2025-10-16,SKU039,23.52
2025-10-16,SKU040,22.46
2025-10-16,SKU041,25.12
2025-10-16,SKU042,23.15
2025-10-16,SKU043,25.49
2025-10-16,SKU044,34.82
2025-10-16,SKU045,35.65
2025-10-16,SKU046,24.62
2025-10-16,SKU047,23.42
2025-10-16,SKU048,24.47
2025-10-16,SKU049,23.85
2025-10-16,SKU050,24.09
2025-10-17,SKU001,27.86
2025-10-17,SKU002,27.27
2025-10-17,SKU003,22.86
2025-10-17,SKU004,23.33
2025-10-17,SKU005,23.44
2025-10-17,SKU006,22.98
2025-10-17,SKU007,22.6
2025-10-17,SKU008,26.54
2025-10-17,SKU009,26.99
2025-10-17,SKU010,23.15
2025-10-17,SKU011,21.94
2025-10-17,SKU012,22.73
2025-10-17,SKU013,21.85
2025-10-17,SKU014,21.91
2025-10-17,SKU015,25.88
2025-10-17,SKU016,25.25
2025-10-17,SKU017,21.55
2025-10-17,SKU018,21.26
2025-10-17,SKU019,20.93
2025-10-17,SKU020,21.02
2025-10-17,SKU021,21.62
2025-10-17,SKU022,24.79
2025-10-17,SKU023,24.64
2025-10-17,SKU024,21.87
2025-10-17,SKU025,22.26
2025-10-17,SKU026,22.01
2025-10-17,SKU027,21.58
2025-10-17,SKU028,21.49
2025-10-17,SKU029,25.62
2025-10-17,SKU030,25.35
2025-10-17,SKU031,20.66
2025-10-17,SKU032,20.54
2025-10-17,SKU033,20.9
2025-10-17,SKU034,19.65
2025-10-17,SKU035,19.57
2025-10-17,SKU036,24.11
2025-10-17,SKU037,24.69
2025-10-17,SKU038,19.92
2025-10-17,SKU039,20.78
2025-10-17,SKU040,18.8
2025-10-17,SKU041,19.76
2025-10-17,SKU042,20.77
2025-10-17,SKU043,23.28
2025-10-17,SKU044,23.13
2025-10-17,SKU045,20.42
2025-10-17,SKU046,21.05
2025-10-17,SKU047,20.67
2025-10-17,SKU048,20.09
2025-10-17,SKU049,21.47
2025-10-17,SKU050,24.58
2025-10-18,SKU001,25.46
2025-10-18,SKU002,21.82
2025-10-18,SKU003,20.59
2025-10-18,SKU004,21.52
2025-10-18,SKU005,20.57
