Date,SKU,Units_Sold,Revenue,Price,Promotion
2025-07-22,SKU018,18,100357.38,5575.41,0
2025-07-22,SKU019,13,62658.05,4819.85,0
2025-07-22,SKU020,13,50668.02,3897.54,0
2025-07-22,SKU021,8,61690.24,7711.28,0
2025-07-22,SKU022,6,27582.18,4597.03,0
2025-07-22,SKU023,10,14167.4,1416.74,0
2025-07-22,SKU024,15,26533.05,1768.87,0
2025-07-22,SKU025,3,34674.03,11558.01,0
2025-07-22,SKU026,23,251609.42,10939.54,0
2025-07-22,SKU027,20,170332.0,8516.6,0
2025-07-22,SKU028,1,3484.09,3484.09,0
2025-07-22,SKU029,15,174636.75,11642.45,0
2025-07-22,SKU030,5,47167.55,9433.51,0
2025-07-22,SKU031,17,148170.81,8715.93,0
2025-07-22,SKU032,12,67351.08,5612.59,0
2025-07-22,SKU033,16,56928.0,3558.0,0
2025-07-22,SKU034,14,21253.96,1518.14,0
2025-07-22,SKU035,24,260884.56,10870.19,0
2025-07-22,SKU036,3,17061.0,5687.0,0
2025-07-22,SKU037,17,46706.14,2747.42,0
2025-07-22,SKU038,9,35541.9,3949.1,0
2025-07-22,SKU039,5,35594.75,7118.95,0
2025-07-22,SKU040,15,36758.4,2450.56,0
2025-07-22,SKU041,11,113704.03,10336.73,0
2025-07-22,SKU042,26,239169.58,9198.83,0
2025-07-22,SKU043,20,174915.4,8745.77,0
2025-07-22,SKU044,10,54122.8,5412.28,0
2025-07-22,SKU045,29,222626.62,7676.78,0
2025-07-22,SKU046,12,86106.48,7175.54,0
2025-07-22,SKU047,14,111135.08,7938.22,0
2025-07-22,SKU048,2,2759.1,1379.55,0
2025-07-22,SKU049,23,120137.51,5223.37,0
2025-07-22,SKU050,1,882.72,882.72,0
2025-07-23,SKU001,14,51296.7,3664.05,0
2025-07-23,SKU002,5,19028.45,3805.69,0
2025-07-23,SKU003,6,48469.38,8078.23,0
2025-07-23,SKU004,4,27446.28,6861.57,0
2025-07-23,SKU005,18,170877.96,9493.22,0
2025-07-23,SKU006,5,40530.2,8106.04,0
2025-07-23,SKU007,28,143194.52,5114.09,0
2025-07-23,SKU008,11,108269.04,9842.64,0
2025-07-23,SKU009,13,30379.57,2336.89,0
2025-07-23,SKU010,17,11278.82,663.46,0
2025-07-23,SKU011,2,2889.12,1444.56,0
2025-07-23,SKU012,25,219484.25,8779.37,0
2025-07-23,SKU013,14,80608.92,5757.78,0
2025-07-23,SKU014,20,45415.0,2270.75,0
2025-07-23,SKU015,8,49696.96,6212.12,0
2025-07-23,SKU016,9,19501.38,2166.82,0
2025-07-23,SKU017,14,118682.48,8477.32,0
2025-07-23,SKU018,19,105932.79,5575.41,0
2025-07-23,SKU019,14,67477.9,4819.85,0
2025-07-23,SKU020,15,58463.1,3897.54,0
2025-07-23,SKU021,6,46267.68,7711.28,0
2025-07-23,SKU022,4,18388.12,4597.03,0
2025-07-23,SKU023,15,21251.1,1416.74,0
2025-07-23,SKU024,5,8844.35,1768.87,0
2025-07-23,SKU025,2,23116.02,11558.01,0
2025-07-23,SKU026,33,361004.82,10939.54,0
2025-07-23,SKU027,23,195881.8,8516.6,0
2025-07-23,SKU028,2,6968.18,3484.09,0
2025-07-23,SKU029,12,139709.4,11642.45,0
2025-07-23,SKU030,2,18867.02,9433.51,0
2025-07-23,SKU031,23,200466.39,8715.93,0
2025-07-23,SKU032,6,33675.54,5612.59,0
2025-07-23,SKU033,18,64044.0,3558.0,0
2025-07-23,SKU034,22,33399.08,1518.14,0
2025-07-23,SKU035,16,173923.04,10870.19,0
2025-07-23,SKU036,4,22748.0,5687.0,0
2025-07-23,SKU037,18,49453.56,2747.42,0
2025-07-23,SKU038,4,15796.4,3949.1,0
2025-07-23,SKU039,5,35594.75,7118.95,0
2025-07-23,SKU040,13,31857.28,2450.56,0
2025-07-23,SKU041,5,51683.65,10336.73,0
2025-07-23,SKU042,28,257567.24,9198.83,0
2025-07-23,SKU043,19,166169.63,8745.77,0
2025-07-23,SKU044,9,48710.52,5412.28,0
2025-07-23,SKU045,16,122828.48,7676.78,0
2025-07-23,SKU046,9,64579.86,7175.54,0
2025-07-23,SKU047,15,119073.3,7938.22,0
2025-07-23,SKU048,13,17934.15,1379.55,0
2025-07-23,SKU049,25,130584.25,5223.37,0
2025-07-23,SKU050,8,7061.76,882.72,0
2025-07-24,SKU001,14,51296.7,3664.05,0
2025-07-24,SKU002,15,57085.35,3805.69,0
2025-07-24,SKU003,5,40391.15,8078.23,0
2025-07-24,SKU004,4,27446.28,6861.57,0
2025-07-24,SKU005,13,123411.86,9493.22,0
2025-07-24,SKU006,3,24318.12,8106.04,0
2025-07-24,SKU007,24,122738.16,5114.09,0
2025-07-24,SKU008,16,157482.24,9842.64,0
2025-07-24,SKU009,6,14021.34,2336.89,0
2025-07-24,SKU010,18,11942.28,663.46,0
2025-07-24,SKU011,1,1444.56,1444.56,0
2025-07-24,SKU012,25,219484.25,8779.37,0
2025-07-24,SKU013,11,63335.58,5757.78,0
2025-07-24,SKU014,21,47685.75,2270.75,0
2025-07-24,SKU015,3,18636.36,6212.12,0
2025-07-24,SKU016,7,15167.74,2166.82,0
2025-07-24,SKU017,19,161069.08,8477.32,0
2025-07-24,SKU018,24,133809.84,5575.41,0
2025-07-24,SKU019,9,43378.65,4819.85,0
2025-07-24,SKU020,6,23385.24,3897.54,0
2025-07-24,SKU021,7,53978.96,7711.28,0
2025-07-24,SKU022,4,18388.12,4597.03,0
2025-07-24,SKU023,13,18417.62,1416.74,0
2025-07-24,SKU024,13,22995.31,1768.87,0
2025-07-24,SKU025,2,23116.02,11558.01,0
2025-07-24,SKU026,22,240669.88,10939.54,0
2025-07-24,SKU027,21,178848.6,8516.6,0
2025-07-24,SKU028,5,17420.45,3484.09,0
2025-07-24,SKU029,17,197921.65,11642.45,0
2025-07-24,SKU030,2,18867.02,9433.51,0
2025-07-24,SKU031,17,148170.81,8715.93,0
2025-07-24,SKU032,9,50513.31,5612.59,0
2025-07-24,SKU033,13,46254.0,3558.0,0
2025-07-24,SKU034,25,37953.5,1518.14,0
2025-07-24,SKU035,29,315235.51,10870.19,0
2025-07-24,SKU036,3,17061.0,5687.0,0
2025-07-24,SKU037,15,41211.3,2747.42,0
2025-07-24,SKU038,8,31592.8,3949.1,0
2025-07-24,SKU039,3,21356.85,7118.95,0
2025-07-24,SKU040,9,22055.04,2450.56,0
2025-07-24,SKU041,9,93030.57,10336.73,0
2025-07-24,SKU042,16,147181.28,9198.83,0
2025-07-24,SKU043,19,166169.63,8745.77,0
2025-07-24,SKU044,9,48710.52,5412.28,0
2025-07-24,SKU045,14,107474.92,7676.78,0
2025-07-24,SKU046,9,64579.86,7175.54,0
2025-07-24,SKU047,15,119073.3,7938.22,0
2025-07-24,SKU048,7,9656.85,1379.55,0
2025-07-24,SKU049,20,104467.4,5223.37,0
2025-07-24,SKU050,8,7061.76,882.72,0
2025-07-25,SKU001,14,51296.7,3664.05,0
2025-07-25,SKU002,12,45668.28,3805.69,0
2025-07-25,SKU003,8,64625.84,8078.23,0
2025-07-25,SKU004,4,27446.28,6861.57,0
2025-07-25,SKU005,14,132905.08,9493.22,0
2025-07-25,SKU006,9,72954.36,8106.04,0
2025-07-25,SKU007,27,138080.43,5114.09,0
2025-07-25,SKU008,17,167324.88,9842.64,0
2025-07-25,SKU009,6,14021.34,2336.89,0
2025-07-25,SKU010,11,7298.06,663.46,0
2025-07-25,SKU011,2,2889.12,1444.56,0
2025-07-25,SKU012,18,158028.66,8779.37,0
2025-07-25,SKU013,9,51820.02,5757.78,0
2025-07-25,SKU014,25,56768.75,2270.75,0
2025-07-25,SKU015,5,31060.6,6212.12,0
2025-07-25,SKU016,17,36835.94,2166.82,0
2025-07-25,SKU017,12,101727.84,8477.32,0
2025-07-25,SKU018,26,144960.66,5575.41,0
2025-07-25,SKU019,14,67477.9,4819.85,0
2025-07-25,SKU020,21,81848.34,3897.54,0
2025-07-25,SKU021,7,53978.96,7711.28,0
2025-07-25,SKU022,14,64358.42,4597.03,0
2025-07-25,SKU023,15,21251.1,1416.74,0
2025-07-25,SKU024,9,15919.83,1768.87,0
2025-07-25,SKU025,4,46232.04,11558.01,0
2025-07-25,SKU026,28,306307.12,10939.54,0
2025-07-25,SKU027,24,204398.4,8516.6,0
2025-07-25,SKU028,6,20904.54,3484.09,0
2025-07-25,SKU029,19,221206.55,11642.45,0
2025-07-25,SKU030,6,56601.06,9433.51,0
2025-07-25,SKU031,12,104591.16,8715.93,0
2025-07-25,SKU032,2,11225.18,5612.59,0
2025-07-25,SKU033,17,60486.0,3558.0,0
2025-07-25,SKU034,18,27326.52,1518.14,0
2025-07-25,SKU035,21,228273.99,10870.19,0
2025-07-25,SKU036,3,17061.0,5687.0,0
2025-07-25,SKU037,20,54948.4,2747.42,0
2025-07-25,SKU038,6,23694.6,3949.1,0
2025-07-25,SKU039,8,56951.6,7118.95,0
2025-07-25,SKU040,10,24505.6,2450.56,0
2025-07-25,SKU041,11,113704.03,10336.73,0
2025-07-25,SKU042,19,174777.77,9198.83,0
2025-07-25,SKU043,15,131186.55,8745.77,0
2025-07-25,SKU044,11,59535.08,5412.28,0
2025-07-25,SKU045,26,199596.28,7676.78,0
2025-07-25,SKU046,12,86106.48,7175.54,0
2025-07-25,SKU047,14,111135.08,7938.22,0
2025-07-25,SKU048,11,15175.05,1379.55,0
2025-07-25,SKU049,21,109690.77,5223.37,0
2025-07-25,SKU050,7,6179.04,882.72,0
2025-07-26,SKU001,25,91601.25,3664.05,0
2025-07-26,SKU002,14,53279.66,3805.69,0
2025-07-26,SKU003,7,56547.61,8078.23,0
2025-07-26,SKU004,6,41169.42,6861.57,0
2025-07-26,SKU005,17,161384.74,9493.22,0
2025-07-26,SKU006,5,40530.2,8106.04,0
2025-07-26,SKU007,22,112509.98,5114.09,0
2025-07-26,SKU008,19,187010.16,9842.64,0
2025-07-26,SKU009,12,28042.68,2336.89,0
2025-07-26,SKU010,16,10615.36,663.46,0
2025-07-26,SKU011,1,1444.56,1444.56,0
2025-07-26,SKU012,17,149249.29,8779.37,0
2025-07-26,SKU013,12,69093.36,5757.78,0
2025-07-26,SKU014,25,56768.75,2270.75,0
2025-07-26,SKU015,6,37272.72,6212.12,0
2025-07-26,SKU016,18,39002.76,2166.82,0
2025-07-26,SKU017,12,101727.84,8477.32,0
2025-07-26,SKU018,29,161686.89,5575.41,0
2025-07-26,SKU019,16,77117.6,4819.85,0
2025-07-26,SKU020,13,50668.02,3897.54,0
2025-07-26,SKU021,9,69401.52,7711.28,0
2025-07-26,SKU022,13,59761.39,4597.03,0
2025-07-26,SKU023,21,29751.54,1416.74,0
2025-07-26,SKU024,8,14150.96,1768.87,0
2025-07-26,SKU025,1,11558.01,11558.01,0
2025-07-26,SKU026,25,273488.5,10939.54,0
2025-07-26,SKU027,27,229948.2,8516.6,0
2025-07-26,SKU028,8,27872.72,3484.09,0
2025-07-26,SKU029,23,267776.35,11642.45,0
2025-07-26,SKU030,5,47167.55,9433.51,0
2025-07-26,SKU031,17,148170.81,8715.93,0
2025-07-26,SKU032,10,56125.9,5612.59,0
2025-07-26,SKU033,16,56928.0,3558.0,0
2025-07-26,SKU034,27,40989.78,1518.14,0
2025-07-26,SKU035,22,239144.18,10870.19,0
2025-07-26,SKU036,4,22748.0,5687.0,0
2025-07-26,SKU037,23,63190.66,2747.42,0
2025-07-26,SKU038,13,51338.3,3949.1,0
2025-07-26,SKU039,4,28475.8,7118.95,0
2025-07-26,SKU040,20,49011.2,2450.56,0
2025-07-26,SKU041,12,124040.76,10336.73,0
2025-07-26,SKU042,23,211573.09,9198.83,0
2025-07-26,SKU043,24,209898.48,8745.77,0
2025-07-26,SKU044,15,81184.2,5412.28,0
2025-07-26,SKU045,29,222626.62,7676.78,0
2025-07-26,SKU046,7,50228.78,7175.54,0
2025-07-26,SKU047,16,127011.52,7938.22,0
2025-07-26,SKU048,11,15175.05,1379.55,0
2025-07-26,SKU049,26,135807.62,5223.37,0
2025-07-26,SKU050,8,7061.76,882.72,0
2025-07-27,SKU001,20,73281.0,3664.05,0
2025-07-27,SKU002,13,49473.97,3805.69,0
2025-07-27,SKU003,5,40391.15,8078.23,0
2025-07-27,SKU004,5,34307.85,6861.57,0
2025-07-27,SKU005,22,208850.84,9493.22,0
2025-07-27,SKU006,9,72954.36,8106.04,0
2025-07-27,SKU007,25,127852.25,5114.09,0
2025-07-27,SKU008,20,196852.8,9842.64,0
2025-07-27,SKU009,11,25705.79,2336.89,0
2025-07-27,SKU010,13,8624.98,663.46,0
2025-07-27,SKU011,3,4333.68,1444.56,0
2025-07-27,SKU012,31,272160.47,8779.37,0
2025-07-27,SKU013,18,103640.04,5757.78,0
2025-07-27,SKU014,14,31790.5,2270.75,0
2025-07-27,SKU015,3,18636.36,6212.12,0
2025-07-27,SKU016,17,36835.94,2166.82,0
2025-07-27,SKU017,10,84773.2,8477.32,0
2025-07-27,SKU018,21,117083.61,5575.41,0
2025-07-27,SKU019,14,67477.9,4819.85,0
2025-07-27,SKU020,17,66258.18,3897.54,0
2025-07-27,SKU021,12,92535.36,7711.28,0
2025-07-27,SKU022,14,64358.42,4597.03,0
2025-07-27,SKU023,19,26918.06,1416.74,0
2025-07-27,SKU024,9,15919.83,1768.87,0
2025-07-27,SKU025,7,80906.07,11558.01,0
2025-07-27,SKU026,28,306307.12,10939.54,0
2025-07-27,SKU027,20,170332.0,8516.6,0
2025-07-27,SKU028,8,27872.72,3484.09,0
2025-07-27,SKU029,13,151351.85,11642.45,0
2025-07-27,SKU030,5,47167.55,9433.51,0
2025-07-27,SKU031,18,156886.74,8715.93,0
2025-07-27,SKU032,9,50513.31,5612.59,0
2025-07-27,SKU033,26,92508.0,3558.0,0
2025-07-27,SKU034,29,44026.06,1518.14,0
2025-07-27,SKU035,24,260884.56,10870.19,0
2025-07-27,SKU036,4,22748.0,5687.0,0
2025-07-27,SKU037,27,74180.34,2747.42,0
2025-07-27,SKU038,4,15796.4,3949.1,0
2025-07-27,SKU039,5,35594.75,7118.95,0
2025-07-27,SKU040,17,41659.52,2450.56,0
2025-07-27,SKU041,12,124040.76,10336.73,0
2025-07-27,SKU042,23,211573.09,9198.83,0
2025-07-27,SKU043,18,157423.86,8745.77,0
2025-07-27,SKU044,9,48710.52,5412.28,0
2025-07-27,SKU045,27,207273.06,7676.78,0
2025-07-27,SKU046,16,114808.64,7175.54,0
2025-07-27,SKU047,15,119073.3,7938.22,0
2025-07-27,SKU048,9,12415.95,1379.55,0
2025-07-27,SKU049,33,172371.21,5223.37,0
2025-07-27,SKU050,5,4413.6,882.72,0
2025-07-28,SKU001,20,73281.0,3664.05,0
2025-07-28,SKU002,8,30445.52,3805.69,0
2025-07-28,SKU003,2,16156.46,8078.23,0
2025-07-28,SKU004,7,48030.99,6861.57,0
2025-07-28,SKU005,17,161384.74,9493.22,0
2025-07-28,SKU006,5,40530.2,8106.04,0
2025-07-28,SKU007,27,138080.43,5114.09,0
2025-07-28,SKU008,14,137796.96,9842.64,0
2025-07-28,SKU009,9,21032.01,2336.89,0
2025-07-28,SKU010,16,10615.36,663.46,0
2025-07-28,SKU011,3,4333.68,1444.56,0
2025-07-28,SKU012,18,158028.66,8779.37,0
2025-07-28,SKU013,12,69093.36,5757.78,0
2025-07-28,SKU014,17,38602.75,2270.75,0
2025-07-28,SKU015,9,55909.08,6212.12,0
2025-07-28,SKU016,14,30335.48,2166.82,0
2025-07-28,SKU017,11,93250.52,8477.32,0
2025-07-28,SKU018,23,128234.43,5575.41,0
2025-07-28,SKU019,22,106036.7,4819.85,0
2025-07-28,SKU020,4,15590.16,3897.54,0
2025-07-28,SKU021,6,46267.68,7711.28,0
2025-07-28,SKU022,8,36776.24,4597.03,0
2025-07-28,SKU023,12,17000.88,1416.74,0
2025-07-28,SKU024,20,35377.4,1768.87,0
2025-07-28,SKU025,2,23116.02,11558.01,0
2025-07-28,SKU026,22,240669.88,10939.54,0
2025-07-28,SKU027,21,178848.6,8516.6,0
2025-07-28,SKU028,2,6968.18,3484.09,0
2025-07-28,SKU029,13,151351.85,11642.45,0
2025-07-28,SKU030,7,66034.57,9433.51,0
2025-07-28,SKU031,22,191750.46,8715.93,0
2025-07-28,SKU032,10,56125.9,5612.59,0
2025-07-28,SKU033,20,71160.0,3558.0,0
2025-07-28,SKU034,21,31880.94,1518.14,0
2025-07-28,SKU035,31,336975.89,10870.19,0
2025-07-28,SKU036,5,28435.0,5687.0,0
2025-07-28,SKU037,17,46706.14,2747.42,0
2025-07-28,SKU038,4,15796.4,3949.1,0
2025-07-28,SKU039,7,49832.65,7118.95,0
2025-07-28,SKU040,16,39208.96,2450.56,0
2025-07-28,SKU041,9,93030.57,10336.73,0
2025-07-28,SKU042,25,229970.75,9198.83,0
2025-07-28,SKU043,20,174915.4,8745.77,0
2025-07-28,SKU044,9,48710.52,5412.28,0
2025-07-28,SKU045,22,168889.16,7676.78,0
2025-07-28,SKU046,4,28702.16,7175.54,0
2025-07-28,SKU047,15,119073.3,7938.22,0
2025-07-28,SKU048,2,2759.1,1379.55,0
2025-07-28,SKU049,23,120137.51,5223.37,0
2025-07-28,SKU050,4,3530.88,882.72,0
2025-07-29,SKU001,13,47632.65,3664.05,0
2025-07-29,SKU002,9,34251.21,3805.69,0
2025-07-29,SKU003,5,40391.15,8078.23,0
2025-07-29,SKU004,7,48030.99,6861.57,0
2025-07-29,SKU005,13,123411.86,9493.22,0
2025-07-29,SKU006,7,56742.28,8106.04,0
2025-07-29,SKU007,24,122738.16,5114.09,0
2025-07-29,SKU008,16,157482.24,9842.64,0
2025-07-29,SKU009,8,18695.12,2336.89,0
2025-07-29,SKU010,15,9951.9,663.46,0
2025-07-29,SKU011,3,4333.68,1444.56,0
2025-07-29,SKU012,25,219484.25,8779.37,0
2025-07-29,SKU013,7,40304.46,5757.78,0
2025-07-29,SKU014,25,56768.75,2270.75,0
2025-07-29,SKU015,5,31060.6,6212.12,0
2025-07-29,SKU016,13,28168.66,2166.82,0
2025-07-29,SKU017,12,101727.84,8477.32,0
2025-07-29,SKU018,29,161686.89,5575.41,0
2025-07-29,SKU019,23,110856.55,4819.85,0
2025-07-29,SKU020,12,46770.48,3897.54,0
2025-07-29,SKU021,9,69401.52,7711.28,0
2025-07-29,SKU022,5,22985.15,4597.03,0
2025-07-29,SKU023,15,21251.1,1416.74,0
2025-07-29,SKU024,13,22995.31,1768.87,0
2025-07-29,SKU025,4,46232.04,11558.01,0
2025-07-29,SKU026,23,251609.42,10939.54,0
2025-07-29,SKU027,27,229948.2,8516.6,0
2025-07-29,SKU028,4,13936.36,3484.09,0
2025-07-29,SKU029,21,244491.45,11642.45,0
2025-07-29,SKU030,5,47167.55,9433.51,0
2025-07-29,SKU031,16,139454.88,8715.93,0
2025-07-29,SKU032,16,89801.44,5612.59,0
2025-07-29,SKU033,18,64044.0,3558.0,0
2025-07-29,SKU034,19,28844.66,1518.14,0
2025-07-29,SKU035,17,184793.23,10870.19,0
2025-07-29,SKU036,5,28435.0,5687.0,0
2025-07-29,SKU037,18,49453.56,2747.42,0
2025-07-29,SKU038,8,31592.8,3949.1,0
2025-07-29,SKU039,1,7118.95,7118.95,0
2025-07-29,SKU040,18,44110.08,2450.56,0
2025-07-29,SKU041,11,113704.03,10336.73,0
2025-07-29,SKU042,29,266766.07,9198.83,0
2025-07-29,SKU043,27,236135.79,8745.77,0
2025-07-29,SKU044,7,37885.96,5412.28,0
2025-07-29,SKU045,25,191919.5,7676.78,0
2025-07-29,SKU046,11,78930.94,7175.54,0
2025-07-29,SKU047,20,158764.4,7938.22,0
2025-07-29,SKU048,8,11036.4,1379.55,0
2025-07-29,SKU049,24,125360.88,5223.37,0
2025-07-29,SKU050,6,5296.32,882.72,0
2025-07-30,SKU001,15,54960.75,3664.05,0
2025-07-30,SKU002,10,38056.9,3805.69,0
2025-07-30,SKU003,4,32312.92,8078.23,0
2025-07-30,SKU004,1,6861.57,6861.57,0
2025-07-30,SKU005,11,104425.42,9493.22,0
2025-07-30,SKU006,10,81060.4,8106.04,0
2025-07-30,SKU007,25,127852.25,5114.09,0
2025-07-30,SKU008,22,216538.08,9842.64,0
2025-07-30,SKU009,9,21032.01,2336.89,0
2025-07-30,SKU010,15,9951.9,663.46,0
2025-07-30,SKU011,6,8667.36,1444.56,0
2025-07-30,SKU012,21,184366.77,8779.37,0
2025-07-30,SKU013,13,74851.14,5757.78,0
2025-07-30,SKU014,20,45415.0,2270.75,0
2025-07-30,SKU015,2,12424.24,6212.12,0
2025-07-30,SKU016,12,26001.84,2166.82,0
2025-07-30,SKU017,10,84773.2,8477.32,0
2025-07-30,SKU018,25,139385.25,5575.41,0
2025-07-30,SKU019,12,57838.2,4819.85,0
2025-07-30,SKU020,10,38975.4,3897.54,0
2025-07-30,SKU021,10,77112.8,7711.28,0
2025-07-30,SKU022,8,36776.24,4597.03,0
2025-07-30,SKU023,14,19834.36,1416.74,0
2025-07-30,SKU024,18,31839.66,1768.87,0
2025-07-30,SKU025,1,11558.01,11558.01,0
2025-07-30,SKU026,24,262548.96,10939.54,0
2025-07-30,SKU027,18,153298.8,8516.6,0
2025-07-30,SKU028,6,20904.54,3484.09,0
2025-07-30,SKU029,18,209564.1,11642.45,0
2025-07-30,SKU030,4,37734.04,9433.51,0
2025-07-30,SKU031,15,130738.95,8715.93,0
2025-07-30,SKU032,12,67351.08,5612.59,0
2025-07-30,SKU033,17,60486.0,3558.0,0
2025-07-30,SKU034,14,21253.96,1518.14,0
2025-07-30,SKU035,11,119572.09,10870.19,0
2025-07-30,SKU036,2,11374.0,5687.0,0
2025-07-30,SKU037,21,57695.82,2747.42,0
2025-07-30,SKU038,9,35541.9,3949.1,0
2025-07-30,SKU039,2,14237.9,7118.95,0
2025-07-30,SKU040,12,29406.72,2450.56,0
2025-07-30,SKU041,13,134377.49,10336.73,0
2025-07-30,SKU042,20,183976.6,9198.83,0
2025-07-30,SKU043,21,183661.17,8745.77,0
2025-07-30,SKU044,10,54122.8,5412.28,0
2025-07-30,SKU045,10,76767.8,7676.78,0
2025-07-30,SKU046,10,71755.4,7175.54,0
2025-07-30,SKU047,15,119073.3,7938.22,0
2025-07-30,SKU048,3,4138.65,1379.55,0
2025-07-30,SKU049,21,109690.77,5223.37,0
2025-07-30,SKU050,8,7061.76,882.72,0
2025-07-31,SKU001,17,62288.85,3664.05,0
2025-07-31,SKU002,10,38056.9,3805.69,0
2025-07-31,SKU003,2,16156.46,8078.23,0
2025-07-31,SKU004,5,34307.85,6861.57,0
2025-07-31,SKU005,19,180371.18,9493.22,0
2025-07-31,SKU006,5,40530.2,8106.04,0
2025-07-31,SKU007,23,117624.07,5114.09,0
2025-07-31,SKU008,15,147639.6,9842.64,0
2025-07-31,SKU009,13,30379.57,2336.89,0
2025-07-31,SKU010,16,10615.36,663.46,0
2025-07-31,SKU011,2,2889.12,1444.56,0
2025-07-31,SKU012,30,263381.1,8779.37,0
2025-07-31,SKU013,15,86366.7,5757.78,0
2025-07-31,SKU014,21,47685.75,2270.75,0
2025-07-31,SKU015,3,18636.36,6212.12,0
2025-07-31,SKU016,13,28168.66,2166.82,0
2025-07-31,SKU017,11,93250.52,8477.32,0
2025-07-31,SKU018,21,117083.61,5575.41,0
2025-07-31,SKU019,13,62658.05,4819.85,0
2025-07-31,SKU020,14,54565.56,3897.54,0
2025-07-31,SKU021,6,46267.68,7711.28,0
2025-07-31,SKU022,8,36776.24,4597.03,0
2025-07-31,SKU023,10,14167.4,1416.74,0
2025-07-31,SKU024,10,17688.7,1768.87,0
2025-07-31,SKU025,3,34674.03,11558.01,0
2025-07-31,SKU026,24,262548.96,10939.54,0
2025-07-31,SKU027,24,204398.4,8516.6,0
2025-07-31,SKU028,5,17420.45,3484.09,0
2025-07-31,SKU029,16,186279.2,11642.45,0
2025-07-31,SKU030,6,56601.06,9433.51,0
2025-07-31,SKU031,16,139454.88,8715.93,0
2025-07-31,SKU032,5,28062.95,5612.59,0
2025-07-31,SKU033,14,49812.0,3558.0,0
2025-07-31,SKU034,20,30362.8,1518.14,0
2025-07-31,SKU035,22,239144.18,10870.19,0
2025-07-31,SKU036,9,51183.0,5687.0,0
2025-07-31,SKU037,22,60443.24,2747.42,0
2025-07-31,SKU038,8,31592.8,3949.1,0
2025-07-31,SKU039,4,28475.8,7118.95,0
2025-07-31,SKU040,23,56362.88,2450.56,0
2025-07-31,SKU041,7,72357.11,10336.73,0
2025-07-31,SKU042,30,275964.9,9198.83,0
2025-07-31,SKU043,24,209898.48,8745.77,0
2025-07-31,SKU044,7,37885.96,5412.28,0
2025-07-31,SKU045,18,138182.04,7676.78,0
2025-07-31,SKU046,3,21526.62,7175.54,0
2025-07-31,SKU047,18,142887.96,7938.22,0
2025-07-31,SKU048,8,11036.4,1379.55,0
2025-07-31,SKU049,17,88797.29,5223.37,0
2025-07-31,SKU050,9,7944.48,882.72,0
2025-08-01,SKU001,6,21984.3,3664.05,0
2025-08-01,SKU002,10,38056.9,3805.69,0
2025-08-01,SKU003,5,40391.15,8078.23,0
2025-08-01,SKU004,6,41169.42,6861.57,0
2025-08-01,SKU005,17,161384.74,9493.22,0
2025-08-01,SKU006,7,56742.28,8106.04,0
2025-08-01,SKU007,24,122738.16,5114.09,0
2025-08-01,SKU008,12,118111.68,9842.64,0
2025-08-01,SKU009,8,18695.12,2336.89,0
2025-08-01,SKU010,12,7961.52,663.46,0
2025-08-01,SKU011,1,1444.56,1444.56,0
2025-08-01,SKU012,19,166808.03,8779.37,0
2025-08-01,SKU013,14,80608.92,5757.78,0
2025-08-01,SKU014,22,49956.5,2270.75,0
2025-08-01,SKU015,4,24848.48,6212.12,0
2025-08-01,SKU016,13,28168.66,2166.82,0
2025-08-01,SKU017,16,135637.12,8477.32,0
2025-08-01,SKU018,22,122659.02,5575.41,0
2025-08-01,SKU019,17,81937.45,4819.85,0
2025-08-01,SKU020,10,38975.4,3897.54,0
2025-08-01,SKU021,3,23133.84,7711.28,0
2025-08-01,SKU022,11,50567.33,4597.03,0
2025-08-01,SKU023,16,22667.84,1416.74,0
2025-08-01,SKU024,14,24764.18,1768.87,0
2025-08-01,SKU025,3,34674.03,11558.01,0
2025-08-01,SKU026,17,185972.18,10939.54,0
2025-08-01,SKU027,24,204398.4,8516.6,0
2025-08-01,SKU028,6,20904.54,3484.09,0
2025-08-01,SKU029,6,69854.7,11642.45,0
2025-08-01,SKU030,2,18867.02,9433.51,0
2025-08-01,SKU031,15,130738.95,8715.93,0
2025-08-01,SKU032,10,56125.9,5612.59,0
2025-08-01,SKU033,8,28464.0,3558.0,0
2025-08-01,SKU034,14,21253.96,1518.14,0
2025-08-01,SKU035,16,173923.04,10870.19,0
2025-08-01,SKU036,3,17061.0,5687.0,0
2025-08-01,SKU037,22,60443.24,2747.42,0
2025-08-01,SKU038,5,19745.5,3949.1,0
2025-08-01,SKU039,3,21356.85,7118.95,0
2025-08-01,SKU040,13,31857.28,2450.56,0
2025-08-01,SKU041,5,51683.65,10336.73,0
2025-08-01,SKU042,14,128783.62,9198.83,0
2025-08-01,SKU043,13,113695.01,8745.77,0
2025-08-01,SKU044,9,48710.52,5412.28,0
2025-08-01,SKU045,18,138182.04,7676.78,0
2025-08-01,SKU046,5,35877.7,7175.54,0
2025-08-01,SKU047,21,166702.62,7938.22,0
2025-08-01,SKU048,7,9656.85,1379.55,0
2025-08-01,SKU049,24,125360.88,5223.37,0
2025-08-01,SKU050,0,0.0,882.72,0
2025-08-02,SKU001,15,54960.75,3664.05,0
2025-08-02,SKU002,13,49473.97,3805.69,0
2025-08-02,SKU003,5,40391.15,8078.23,0
2025-08-02,SKU004,2,13723.14,6861.57,0
2025-08-02,SKU005,23,218344.06,9493.22,0
